ticker,status,entry_date,exit_date,holding_days,entry_price,exit_price,notional,return_pct,pnl,buy_trade_id,sell_trade_id
TEAM,realized,2026-01-02,2026-01-12,10,154.75999450683594,146.44000244140625,1001.0,-0.05376061230773812,-53.814372920045855,b5b7b7c4f731,362b208315cf
TEAM,realized,2026-01-12,2026-01-21,9,146.44000244140625,122.41000366210938,1001.0,-0.16409449862520856,-164.25859312383378,238ed26b6a94,bf5d977d751b
TEAM,realized,2026-01-26,2026-02-01,6,138.44000244140625,113.69999694824219,1001.0,-0.17870561295052775,-178.88431856347827,aac8e42e02e3,9acca5d612cb
TEAM,realized,2026-02-19,2026-03-18,27,80.26000213623047,73.47000122070312,1001.0,-0.08460005899329828,-84.68465905229158,8ab51a69ac8f,162687855fe8
FTNT,realized,2025-03-02,2026-01-06,310,106.54000091552734,78.44000244140625,50001.0,-0.26375068737234963,-13187.798119304854,b80dec81c433,e59b4a194c9c
FTNT,realized,2026-01-23,2026-03-11,47,81.63999938964844,83.4800033569336,15001.0,0.02253802034592445,338.0928432092127,448bfb64403c,379260db6828
FTNT,realized,2026-02-19,2026-03-23,32,81.66999816894531,82.7699966430664,1001.0,0.013468819625116188,13.482288444741304,72d8ffe08723,f69da4e7bc10
TTD,realized,2026-01-02,2026-02-19,48,37.68000030517578,25.239999771118164,1001.0,-0.3301486314571192,-330.47878008857634,e2a7bee7d301,1206f01dbede
TTD,realized,2026-01-12,2026-03-26,73,36.900001525878906,21.739999771118164,1001.0,-0.4108401389666244,-411.25097910559106,502846b21711,cde9a84f9d59
MSTR,realized,2026-02-12,2026-02-12,0,123.0,123.0,1001.0,0.0,0.0,c559ea8f0652,ed029b6c3b08
MSTR,realized,2026-02-23,2026-03-18,23,123.70999908447266,140.55999755859375,1001.0,0.13620563090147178,136.34183653237326,536350a7fbf1,f214938c23e1
MRSH,realized,2026-02-12,2026-02-12,0,172.4427032470703,172.4427032470703,1001.0,0.0,0.0,cea60d2b5cc1,6cbcd872fc86
SNEX,realized,2026-03-04,2026-03-30,26,82.25333404541016,77.94999694824219,1001.0,-0.052318087128142385,-52.37040521527053,467ff90c49a9,e4bb4c822e3c
DXPE,realized,2026-03-04,2026-03-30,26,143.05999755859375,135.74000549316406,1001.0,-0.05116728778379578,-51.21845507157957,e078bd28bd8d,7ea677eb3eeb
UNH,realized,2026-01-12,2026-02-12,31,337.8832092285156,282.17626953125,1001.0,-0.1648703995219548,-165.03526992147678,dbce37a53313,0aec2a6782a0
FISV,realized,2026-01-06,2026-02-10,35,68.76000213623047,62.59000015258789,50001.0,-0.08973242862061416,-4486.711163459328,1f4d9c20ee33,c1149c2b6814
CPS,realized,2026-01-06,2026-03-17,70,35.279998779296875,30.34000015258789,1001.0,-0.14002264165632258,-140.1626642979789,456f957526ea,c1dc93aa9dbe
CCI,realized,2026-01-21,2026-03-11,49,86.09391784667969,86.4791030883789,1001.0,0.00447401223376982,4.478486246003589,7b1214aed22f,618892f440a4
BRO,realized,2026-02-12,2026-02-23,11,69.32676696777344,68.95785522460938,1001.0,-0.005321346419277726,-5.326667765697003,88cdf1cec35e,e356c9dd02ad
AMT,realized,2026-01-12,2026-01-21,9,169.83309936523438,176.40740966796875,1001.0,0.03871041821238862,38.74912863060101,0d75b463bd2c,c840836ab47c
AMT,realized,2026-02-12,2026-03-21,37,186.32827758789062,174.75392150878906,1001.0,-0.062118086577824805,-62.18020466440263,5a0844b9af60,966b998df474
PLTR,realized,2026-01-06,2026-01-21,15,179.7100067138672,165.3300018310547,50001.0,-0.08001783064706144,-4000.971550183719,2eb04d8c8b31,22c8ecd82023
PLTR,realized,2026-01-07,2026-01-23,16,181.67999267578125,169.60000610351562,1001.0,-0.066490461576708,-66.5569520382847,06f7c1c846a7,e4d3b639aa2f
PLTR,realized,2026-01-17,2026-02-03,17,168.52999877929688,157.8800048828125,1001.0,-0.06319346094834646,-63.25665440929481,63d29ff9c63d,b08f02f225b8
AMZN,realized,2026-01-06,2026-02-10,35,240.92999267578125,206.9600067138672,100001.0,-0.14099525586101425,-14099.666581357285,45eb9c941d19,1e4c8dc52081
AMZN,realized,2026-01-09,2026-02-12,34,247.3800048828125,199.60000610351562,1001.0,-0.1931441419525032,-193.33728609445572,8215c2dd167b,8f2f1cd8e095
AMZN,realized,2026-01-19,2026-02-12,24,231.0,199.60000610351562,250001.0,-0.13593070950859037,-33982.813307857105,3525c5a22b09,a37842b5c05a
AMZN,realized,2026-01-23,2026-02-23,31,239.16000366210938,205.27000427246094,1001.0,-0.14170429365576107,-141.8459979494168,86477b704555,ed7693e6d8dd
SNPS,realized,2026-01-06,2026-02-19,44,508.7699890136719,442.44000244140625,1001.0,-0.13037322956264855,-130.50360279221118,c1f4902ae406,bd7a75330d08
SNPS,realized,2026-02-10,2026-03-18,36,437.45001220703125,428.6700134277344,15001.0,-0.02007086189116753,-301.08299922940415,6ffde55d103d,6d997137f7e9
CAG,realized,2026-02-11,2026-03-21,38,19.527589797973633,15.079747200012207,1001.0,-0.22777222606463066,-227.9999982906953,27128cfac7bc,52dd12712473
TSLA,realized,2025-03-18,2026-01-23,311,225.30999755859375,449.05999755859375,1001.0,0.9930762168767586,994.0692930936353,926c8f564ec6,df49720b1868
WDAY,realized,2026-01-21,2026-01-21,0,183.41000366210938,183.41000366210938,1001.0,0.0,0.0,6d0b313b5f4f,b387cf5cc8d5
